,Shift,Metabolite,Peak name,Metabolite_Reannotated,Metabolite_name_R,Lower,Upper,W632_d0_TS,W632_d24_TS,W632_RB_TS,W636_d0_TR,W636_d24_TR,W636_RB_TR,W641_d0_TR,W641_d24_TR,W641_RB_TR,W642_d0_TR,W642_d24_TR,W642_RB_TR,W643_d0_TR,W643_d24_TR,W643_RB_TR,W646_d0_TS,W646_d24_TS,W646_RB_TS,W649_d0_TR,W649_d24_TR,W649_RB_TR,W652_d0_TS,W652_d24_TS,W652_RB_TS,W656_d0_TR,W656_d24_TR,W656_RB_TR,W661_d0_TR,W661_d24_TR,W661_RB_TR,W665_d0_TR,W665_d24_TR,W665_RB_TR,W666_d0_TS,W666_d24_TS,W666_RB_TS,W667_d0_TS,W667_d24_TS,W667_RB_TS,W668_d0_TS,W668_d24_TS,W668_RB_TS,W672_d0_TS,W672_d24_TS,W672_RB_TS,W675_d0_TS,W675_d24_TS,W675_RB_TS,W679_d0_TR,W679_d24_TR,W679_RB_TR 
708,1.335,Lactate threonine lipides,Lactate+threonine+lipides,Lactate threonine lipides,,1.325,1.345,0.01376431,0.01002329,0.00909362,0.01219396,0.00630852,0.007354,0.01266806,0.0072655,0.00875421,0.00932813,0.00986742,0.00942234,0.00957489,0.00918572,0.00891617,0.00971148,0.01002466,0.00939201,0.00985914,0.0068405,0.00802241,0.01198493,0.00813413,0.00896657,0.01046088,0.00943239,0.00997116,0.01170396,0.008338,0.01135554,0.00994092,0.00982774,0.00768127,0.00795565,0.00763764,0.00800902,0.0091777,0.00723428,0.00900866,0.01075552,0.00933844,0.00923686,0.00925933,0.00803588,0.00790984,0.01267595,0.00907845,0.01007298,0.01139906,0.00865802,0.00979852
709,1.325,Lactate threonine lipides,Lactate+threonine+lipides,Lactate threonine lipides,,1.325,1.345,0.01670357,0.01256834,0.01125031,0.01319277,0.0075665,0.00957522,0.01421349,0.00848103,0.01104083,0.01129074,0.01260307,0.01222809,0.01184496,0.0117892,0.01160033,0.01002805,0.01221094,0.01219411,0.01194548,0.00818856,0.0103392,0.01488065,0.01004476,0.01199872,0.01110255,0.01190517,0.01293808,0.0138709,0.01095968,0.01557161,0.01210067,0.01267481,0.01008048,0.01022985,0.00951671,0.01024757,0.01139362,0.00905126,0.01135629,0.01351433,0.0113951,0.01112989,0.01162967,0.01007146,0.01022669,0.01516197,0.01140852,0.01286978,0.01450808,0.01101335,0.01241106
710,1.315,Lipides,Lipides,Methylene moieties from FA,Lipides.54,1.225,1.315,0.01349769,0.01150404,0.01070298,0.00857467,0.00480869,0.00844358,0.01011717,0.00728588,0.00975112,0.01136653,0.01066377,0.01394721,0.01174224,0.0109485,0.01163385,0.01004535,0.00995476,0.01209947,0.00976094,0.00671228,0.01092641,0.01356278,0.00859884,0.01196321,0.00786556,0.01054464,0.01418044,0.01089041,0.0109198,0.01886755,0.00759361,0.00928382,0.0089032,0.00934653,0.00826265,0.01034243,0.01030717,0.0077678,0.010052,0.01032722,0.00808078,0.00969618,0.01026323,0.00794016,0.0103677,0.01030948,0.00901635,0.01095735,0.01378188,0.00861124,0.01117843
711,1.305,Lipides,Lipides,Methylene moieties from FA,Lipides.55,1.225,1.315,0.01562183,0.01401291,0.01398594,0.0100985,0.00558879,0.01053873,0.01214884,0.00884331,0.01232306,0.01401066,0.01329646,0.01784341,0.01386164,0.01376051,0.0150861,0.01214086,0.01208948,0.01572217,0.01153447,0.00791443,0.01445108,0.01576478,0.01061046,0.01526484,0.00965024,0.01307286,0.01811654,0.01268696,0.01313339,0.02368522,0.0086175,0.01126499,0.01069967,0.01107257,0.01044761,0.01345234,0.01237113,0.00946774,0.01340786,0.01185234,0.00997967,0.01223957,0.01214255,0.00967816,0.01317732,0.01186233,0.01117624,0.01327199,0.01605208,0.01083044,0.01441795
712,1.295,Lipides,Lipides,Methylene moieties from FA,Lipides.56,1.225,1.315,0.01854924,0.01792227,0.01707788,0.01245151,0.0060511,0.01252539,0.01506014,0.01101207,0.01548736,0.01798734,0.01665119,0.02231738,0.01650251,0.01653622,0.0180129,0.013957,0.01577596,0.01882984,0.01491768,0.00957509,0.0174044,0.0198708,0.01334016,0.02013646,0.01099834,0.01623295,0.02257009,0.01633752,0.01706322,0.03067647,0.01006192,0.01445435,0.01297111,0.01285862,0.01225829,0.01616009,0.01576114,0.01149276,0.01634041,0.01435721,0.01239134,0.01519741,0.01429265,0.01167953,0.01582507,0.01335332,0.01422781,0.01645597,0.01787824,0.01265681,0.01787509
713,1.285,Lipides,Lipides,Methylene moieties from FA,Lipides.57,1.225,1.315,0.02607651,0.01833669,0.01730667,0.01550475,0.00698035,0.01401867,0.01856669,0.01073552,0.01487264,0.02109488,0.01553716,0.0233369,0.02152531,0.01663281,0.01975718,0.01818162,0.01450581,0.01880536,0.01763088,0.0101017,0.01761575,0.02476278,0.01246903,0.01828519,0.01386356,0.01546319,0.02453806,0.01952749,0.01688154,0.03343116,0.0129746,0.01549243,0.0145401,0.01695637,0.01297237,0.01753301,0.01963299,0.01149089,0.01600802,0.01845661,0.01225587,0.01486707,0.01880534,0.01246113,0.01769167,0.01867565,0.01420996,0.01795911,0.02677796,0.01443722,0.02004969
714,1.275,Lipides,Lipides,Methylene moieties from FA,Lipides.58,1.225,1.315,0.01489995,0.0151573,0.01447818,0.00949766,0.00914301,0.01242513,0.01109659,0.01096627,0.01318019,0.01334617,0.01452757,0.01709783,0.01358909,0.01401486,0.01513751,0.01196451,0.01280656,0.01509949,0.01070058,0.01089323,0.0152984,0.01394552,0.01176238,0.01518899,0.0103896,0.01406384,0.01716861,0.01096747,0.01401056,0.02024805,0.01023319,0.01142287,0.011444,0.0128467,0.01174099,0.01421998,0.01123478,0.01135643,0.01377299,0.01173699,0.01004135,0.01250584,0.01260219,0.01118301,0.01396773,0.01107308,0.01057731,0.01236271,0.01641813,0.01245931,0.01544446
715,1.265,Lipides,Lipides,Methylene moieties from FA,Lipides.59,1.225,1.315,0.01217472,0.01444995,0.01411971,0.00916678,0.01225235,0.01350831,0.0100138,0.01253926,0.01410521,0.01201385,0.01467722,0.01520338,0.01262964,0.01290941,0.0135862,0.01061777,0.01351912,0.01395469,0.01051256,0.01280797,0.01439861,0.01213786,0.01236665,0.01511379,0.00991919,0.01396606,0.01496257,0.01040761,0.01482044,0.01562366,0.01136818,0.01123847,0.01222526,0.0122653,0.01126749,0.01366089,0.01016188,0.01254447,0.01325708,0.01134074,0.00992258,0.01259343,0.01132286,0.01173567,0.01359982,0.0099903,0.00998377,0.01199363,0.01320343,0.01158909,0.01418247
716,1.255,Lipides,Lipides,Methylene moieties from FA,Lipides.60,1.225,1.315,0.0114666,0.01401504,0.01360776,0.0100819,0.01377522,0.01424352,0.01025578,0.01336824,0.01433999,0.01254999,0.01509706,0.01430073,0.01308824,0.01329988,0.01274905,0.0111266,0.01378418,0.01344013,0.01124319,0.0135531,0.01363295,0.01190152,0.01290091,0.01479972,0.01079711,0.01406483,0.01383303,0.0108968,0.01510492,0.01353443,0.01191879,0.01182645,0.01284257,0.01198042,0.01176113,0.01346719,0.01053341,0.01335047,0.01303956,0.01174997,0.01068332,0.01273445,0.0112026,0.01226679,0.01350914,0.01049452,0.01070542,0.01238792,0.0125814,0.01194278,0.01327832
717,1.245,Lipides,Lipides,Methylene moieties from FA,Lipides.61,1.225,1.315,0.01004185,0.01304135,0.01253943,0.00947625,0.01307675,0.01318783,0.00946108,0.01296224,0.01378155,0.01176217,0.01448365,0.01309199,0.01190322,0.01259859,0.01174362,0.01031449,0.01318384,0.01239499,0.01052418,0.01281279,0.01247747,0.01074688,0.01234946,0.0140242,0.0100574,0.0132332,0.01249501,0.0100959,0.01418937,0.01196999,0.01081325,0.0110952,0.0121148,0.01078088,0.01117366,0.01267868,0.00961377,0.01291179,0.01218796,0.01059668,0.01008302,0.01200279,0.00996495,0.01129421,0.01230595,0.00960233,0.01017034,0.01174911,0.01107504,0.01107956,0.01214746
718,1.235,Lipides,Lipides,Methylene moieties from FA,Lipides.62,1.225,1.315,0.00943774,0.01233967,0.01217782,0.00904931,0.01288647,0.01282719,0.0092936,0.01272712,0.01360691,0.01147767,0.01424142,0.0128762,0.01164536,0.01257493,0.01182155,0.01009084,0.01276862,0.01212305,0.01032025,0.01237859,0.01229306,0.0104203,0.01206086,0.01347148,0.00972686,0.01297994,0.01220144,0.00984268,0.01388835,0.01162361,0.01053686,0.01100818,0.01202806,0.01062569,0.01121396,0.01261507,0.0093722,0.01276125,0.01204664,0.01031424,0.01000415,0.01186297,0.00966156,0.0110985,0.0120433,0.00946856,0.01014933,0.01176349,0.0104316,0.01084021,0.01179557
719,1.225,Lipides,Lipides,Methylene moieties from FA,Lipides.63,1.225,1.315,0.00733203,0.00847749,0.0088808,0.00779109,0.0098393,0.01006083,0.0075077,0.00914681,0.00971756,0.00939667,0.0100141,0.00940531,0.00947347,0.00928578,0.00888863,0.00816528,0.00871435,0.00869195,0.0084236,0.00891642,0.0090285,0.00792417,0.00869129,0.00938231,0.00807275,0.00910169,0.00885809,0.00788894,0.00975388,0.00853971,0.00802435,0.0084992,0.00915345,0.00786741,0.00835833,0.00926301,0.00776551,0.00904085,0.00902101,0.00827707,0.00799177,0.00871673,0.00767416,0.0085538,0.00935762,0.00796693,0.00825987,0.00903482,0.00802388,0.00834117,0.00867693
720,1.215,3-hydroxybutyrate,3-hydroxybutyrate,3-hydroxybutyrate,,1.195,1.215,0.00501911,0.00623184,0.00607735,0.00607505,0.00814234,0.00772677,0.00549393,0.00715655,0.00706521,0.00649461,0.00712079,0.00670638,0.00636192,0.00695631,0.00684398,0.00555209,0.00672575,0.00664858,0.00589014,0.00702167,0.00680376,0.00589436,0.00708303,0.00665371,0.00600828,0.0068838,0.00655222,0.00552808,0.00705505,0.00566869,0.00567547,0.00691536,0.00660877,0.00552768,0.0066917,0.00636128,0.00566862,0.00694563,0.00698964,0.00592111,0.00678548,0.00693266,0.0054141,0.0066082,0.00696453,0.00576846,0.00656888,0.00639636,0.00540239,0.00669837,0.00627135
721,1.205,3-hydroxybutyrate,3-hydroxybutyrate,3-hydroxybutyrate,,1.195,1.215,0.00448188,0.00516932,0.00463196,0.00553469,0.00663804,0.00572535,0.00489637,0.0057986,0.0053747,0.00548701,0.00561336,0.00479621,0.00535135,0.00573506,0.00539341,0.00468931,0.00540443,0.00501987,0.00509284,0.00590449,0.0051653,0.00526929,0.00586428,0.00486911,0.00546751,0.00579476,0.00482832,0.00499899,0.00557125,0.00409164,0.00500545,0.00591196,0.00502935,0.00460495,0.00547718,0.00469471,0.00520905,0.00554321,0.00534281,0.00529925,0.00599035,0.00536517,0.00455072,0.00509234,0.00506317,0.00558642,0.00578377,0.00475352,0.00469767,0.00548105,0.00488851
722,1.195,3-hydroxybutyrate,3-hydroxybutyrate,3-hydroxybutyrate,,1.195,1.215,0.00326544,0.00328127,0.00283653,0.00390452,0.0037856,0.00301162,0.00351346,0.00341335,0.00308699,0.00384392,0.00349048,0.00241544,0.00377346,0.00356055,0.00304603,0.00330918,0.00311479,0.00260307,0.00362922,0.00355806,0.0028334,0.00373883,0.00341194,0.0026998,0.00382156,0.00367765,0.00262833,0.00350289,0.00344191,0.00248395,0.00348977,0.00371148,0.00296916,0.00308572,0.00322196,0.00274303,0.0037577,0.00319097,0.00292947,0.00379204,0.00387587,0.00270787,0.00311454,0.00288602,0.00271118,0.00411417,0.00383163,0.00278632,0.00338084,0.00345658,0.00297849
728,1.135,U30,U30,U30,,1.135,1.135,0.0008985,0.00105941,0.00097201,0.00094047,0.0012052,0.00103415,0.00091073,0.0012148,0.00100285,0.00103421,0.00115428,0.00092892,0.00102405,0.00112396,0.00100215,0.00099756,0.00114087,0.00093561,0.00103891,0.00126305,0.00105014,0.00090174,0.0010545,0.00097727,0.00096326,0.0011047,0.00093336,0.00088985,0.00110353,0.00088505,0.00087585,0.00121954,0.00107424,0.00090631,0.00112348,0.00101881,0.0009546,0.00109623,0.00099157,0.00092553,0.00110916,0.00101464,0.00088663,0.00113131,0.00101568,0.0009877,0.00110976,0.00097796,0.00092915,0.00108889,0.00100411
729,1.125,U31,U31,U31,,1.125,1.125,0.00103372,0.00114866,0.00109318,0.00105787,0.00121976,0.00111196,0.00103635,0.00121869,0.00110682,0.00119922,0.00117662,0.00098157,0.0011426,0.00119877,0.00106924,0.0011405,0.00115601,0.00100893,0.00119818,0.00130597,0.00116138,0.00098643,0.0010871,0.0010559,0.00111526,0.00112727,0.00098932,0.0010098,0.00115745,0.00094035,0.00096256,0.00118963,0.00119252,0.00100603,0.0011405,0.0011154,0.00108273,0.00113233,0.00107259,0.00104262,0.0011296,0.00109392,0.00101589,0.00110874,0.00110729,0.00115909,0.00119054,0.0010747,0.00105746,0.00116111,0.00110856
730,1.115,U32,U32,U32,,1.115,1.115,0.00070511,0.00069613,0.00066893,0.00071269,0.00071074,0.00066201,0.00069075,0.00076593,0.00067063,0.00082622,0.00074769,0.00059188,0.00079318,0.00073871,0.00064086,0.00078413,0.00071392,0.00058776,0.00080981,0.00077784,0.00070066,0.00067623,0.00067525,0.00060864,0.00075582,0.00070993,0.0005953,0.00068488,0.0006962,0.00057424,0.00064418,0.00073186,0.00070104,0.00066537,0.00069749,0.00065589,0.00075364,0.00068245,0.00064363,0.00072856,0.00071558,0.00064184,0.00069492,0.00068698,0.00065918,0.00079184,0.00073973,0.00062293,0.00073121,0.00072397,0.00068788
734,1.075,Isobutyrate,Isobutyrate,Isobutyrate,,1.065,1.075,0.00043353,0.00050716,0.00060875,0.00052173,0.00070767,0.00076424,0.00046885,0.00054308,0.00067063,0.0004376,0.00049922,0.0006206,0.00047153,0.0005695,0.00076933,0.00046931,0.00065935,0.00073365,0.00050671,0.00063763,0.00075243,0.00046047,0.00059873,0.00063514,0.00051669,0.00065203,0.00066915,0.00049309,0.00056353,0.00059174,0.00056012,0.00070798,0.00068072,0.00050743,0.00067297,0.00065512,0.00054247,0.00071603,0.00076854,0.00048499,0.00065944,0.00092903,0.00050356,0.00065681,0.00075156,0.00052855,0.00054897,0.00063647,0.00047592,0.00059227,0.00068522
735,1.065,Isobutyrate,Isobutyrate,Isobutyrate,,1.065,1.075,0.00048411,0.00057752,0.00072595,0.0005905,0.00075898,0.0007888,0.00055879,0.00057649,0.00071294,0.000496,0.0005441,0.00061373,0.00052358,0.00062256,0.00079951,0.00051521,0.00069027,0.0007544,0.00058399,0.00067286,0.00074442,0.00050517,0.00061326,0.00063787,0.00058648,0.00076126,0.0007157,0.00055639,0.00062653,0.00067687,0.00062391,0.00074192,0.00074622,0.00056385,0.0007214,0.00075855,0.00061629,0.0007861,0.00084642,0.00055689,0.0007695,0.00092084,0.00056087,0.00069078,0.00073529,0.00060829,0.00065471,0.00072126,0.00052358,0.00066863,0.00077772
736,1.055,valine,valine,valine,,1.045,1.055,0.00149001,0.00222466,0.0034807,0.00219971,0.0029036,0.00453123,0.00229942,0.0028352,0.00425161,0.00201048,0.00268043,0.00435525,0.00151526,0.00278032,0.00483269,0.0019078,0.00287266,0.00492951,0.00180427,0.0026092,0.00416019,0.00170633,0.0025193,0.00382048,0.00213236,0.00294862,0.00428518,0.00185701,0.00259734,0.00366014,0.00203091,0.00246279,0.00385091,0.00173141,0.0030983,0.00458965,0.00204236,0.00296001,0.00491568,0.00171212,0.00256364,0.00487597,0.00177464,0.00290974,0.00429918,0.00171542,0.00268233,0.00349775,0.00154142,0.00262384,0.0039981
737,1.045,valine,valine,valine,,1.045,1.055,0.00144467,0.00219554,0.00342997,0.00213774,0.00287755,0.00448197,0.00221492,0.00284442,0.00422112,0.00188948,0.00265114,0.00434182,0.00145914,0.0027761,0.00480752,0.00178499,0.00282993,0.00488341,0.00173569,0.00257082,0.00411042,0.00168552,0.00248364,0.00378177,0.00205136,0.0028979,0.00425278,0.00174625,0.00256318,0.00361905,0.00194871,0.0024136,0.00381922,0.00167892,0.00307205,0.0045183,0.00195664,0.00291819,0.00485324,0.00164922,0.00251094,0.00481247,0.00169108,0.00286266,0.00427325,0.00161955,0.00265549,0.00345249,0.00146383,0.00258956,0.00396331
739,1.025,isoleucine,isoleucine,isoleucine,,1.015,1.025,0.00101831,0.00109141,0.00161158,0.00100538,0.00116313,0.00172416,0.00126061,0.00127438,0.00157784,0.00104702,0.00117695,0.00173076,0.00096741,0.00118229,0.00157607,0.0009928,0.00115999,0.00178615,0.0010814,0.00123002,0.00174745,0.00087388,0.00101815,0.00130469,0.0011232,0.00112167,0.00160611,0.00100287,0.00111668,0.0013275,0.00124192,0.00106826,0.00142142,0.00105232,0.00126324,0.00151258,0.0013,0.00131233,0.00178332,0.00111703,0.00130357,0.00172248,0.00126489,0.00143223,0.00161723,0.00115637,0.00121979,0.00153137,0.00108505,0.00131272,0.00175069
740,1.015,isoleucine,isoleucine,isoleucine,,1.015,1.025,0.00093853,0.00104639,0.0015404,0.00090161,0.00113858,0.00169877,0.00112417,0.00125415,0.00152879,0.00103092,0.00113252,0.00174996,0.00095203,0.00113702,0.00151544,0.0009182,0.00113876,0.0017772,0.00099876,0.00123838,0.00169644,0.0008053,0.0009969,0.00128538,0.00100829,0.00106599,0.00155814,0.0009751,0.00107393,0.00127511,0.00111999,0.00103577,0.00140979,0.00100213,0.00123804,0.00146144,0.00119057,0.00128888,0.00172751,0.00103246,0.00120946,0.00175634,0.00118972,0.00143504,0.00161536,0.00107831,0.00115195,0.00146973,0.00104428,0.00128011,0.00164038
741,1.005,valine isoleucine,valine+isoleucine,valine isoleucine,,1.005,1.005,0.00209339,0.00272308,0.00407624,0.00280079,0.0033678,0.00500492,0.00299841,0.00335895,0.00480394,0.00261149,0.00314286,0.00477587,0.00207729,0.00336109,0.00540346,0.00246783,0.00333418,0.00542518,0.00239232,0.00305063,0.0046119,0.00217551,0.00286506,0.00422768,0.00277154,0.00334889,0.0047524,0.00247982,0.00308829,0.00416587,0.00268659,0.00285898,0.00432821,0.00223616,0.00354264,0.00511934,0.00277231,0.00340917,0.00544851,0.00230336,0.003066,0.00535501,0.00237541,0.00341632,0.00474981,0.00231847,0.00323333,0.00406641,0.00211808,0.0031935,0.00465688
742,0.995,valine,valine,valine,,0.985,0.995,0.00172778,0.00268401,0.00384947,0.00237331,0.00329012,0.00496531,0.0025199,0.00334923,0.00465884,0.00214142,0.00297474,0.00477562,0.00182108,0.00325277,0.00524682,0.00205832,0.00330567,0.0052955,0.0020181,0.00297033,0.00451557,0.0019429,0.00278607,0.00411133,0.00226617,0.00324076,0.00462387,0.00202461,0.00300275,0.00400791,0.00232787,0.00281505,0.00425223,0.00207062,0.00353916,0.00492517,0.00219212,0.00329915,0.00521669,0.00200524,0.00290891,0.00526873,0.00205756,0.00347481,0.00475979,0.00191023,0.00296929,0.00391614,0.00180063,0.00314085,0.00437916
743,0.985,valine,valine,valine,,0.985,0.995,0.00151372,0.00172816,0.00202607,0.00163574,0.00165527,0.00199494,0.0017582,0.00175447,0.00197574,0.00172448,0.00155611,0.00187779,0.00163235,0.00188503,0.00218249,0.0016157,0.0016925,0.00198001,0.00159419,0.00165444,0.00180524,0.00140544,0.00145078,0.00171713,0.00163345,0.00173396,0.00191893,0.0017237,0.00165762,0.00199438,0.00178585,0.00169979,0.00190073,0.00152651,0.00181207,0.00210906,0.00166472,0.00167517,0.00193272,0.00163444,0.00172851,0.00212407,0.0015997,0.00182863,0.00197341,0.00165345,0.00180957,0.00191937,0.00157469,0.00178912,0.00205402
744,0.975,leucine,leucine,leucine,,0.965,0.975,0.00254351,0.00264036,0.00357613,0.00251419,0.00258006,0.0040567,0.00284512,0.0027761,0.0036134,0.00242387,0.00269305,0.00408081,0.00220075,0.00300188,0.00416005,0.00231777,0.00296158,0.00456702,0.00223814,0.00254715,0.00368205,0.00221824,0.0025244,0.00333187,0.00257513,0.00293072,0.00416979,0.00250256,0.00286535,0.00394352,0.00279223,0.00270645,0.00334969,0.00252143,0.00317404,0.00394913,0.00248124,0.00284379,0.00415928,0.00257333,0.00280496,0.00417695,0.00247847,0.00319675,0.00398136,0.00263744,0.00284849,0.00370182,0.00291743,0.00305198,0.00405103
745,0.965,leucine,leucine,leucine,,0.965,0.975,0.00396611,0.00377492,0.00603948,0.00374622,0.00355513,0.00631138,0.0043638,0.00397147,0.00582905,0.00372824,0.00402085,0.00696112,0.00321891,0.0043569,0.00686619,0.00349203,0.00417907,0.00773601,0.0033784,0.00353427,0.00640196,0.00350277,0.0036751,0.00556185,0.00385607,0.0044058,0.00714142,0.00378156,0.00417048,0.00704433,0.00409549,0.00407619,0.00529824,0.00379534,0.00475458,0.00665469,0.00377474,0.00410621,0.00705273,0.0039275,0.00410295,0.00654459,0.00369917,0.00456841,0.00646431,0.00405591,0.00436041,0.00588329,0.00455686,0.00461921,0.00691405
746,0.955,leucine isoleucine,leucine+isoleucine,leucine isoleucine,,0.955,0.955,0.00365154,0.00412844,0.00602212,0.00362397,0.00362071,0.00556344,0.00393215,0.00410904,0.0055581,0.00369603,0.00423326,0.00644324,0.00344954,0.00483709,0.00645668,0.00357801,0.00416774,0.0070442,0.00347371,0.00366304,0.00638126,0.00331762,0.00385164,0.0054318,0.00387872,0.00458597,0.00656753,0.00354366,0.00409745,0.00650864,0.00391816,0.00422398,0.00491249,0.00375932,0.00494191,0.00633469,0.00368998,0.00424742,0.00663667,0.00376264,0.00427842,0.00593478,0.00381072,0.00456765,0.00597668,0.00373268,0.00442987,0.00527072,0.00397753,0.0047743,0.00646542
747,0.945,isoleucine,isoleucine,isoleucine,,0.935,0.945,0.00328929,0.00378373,0.00453767,0.003374,0.00373037,0.00441348,0.00349823,0.00394419,0.00445395,0.00339813,0.00365665,0.00467428,0.00342419,0.00411634,0.00484118,0.00334346,0.00370394,0.00479545,0.00332089,0.00363384,0.00479285,0.00303066,0.00359852,0.00424107,0.00355154,0.00389131,0.00472808,0.00323805,0.00364594,0.00442766,0.00370294,0.00397025,0.00409296,0.0035063,0.00427619,0.00476812,0.00358203,0.00399621,0.00492181,0.00344907,0.00398279,0.00460257,0.00369501,0.00425646,0.00463682,0.00349968,0.00389977,0.00412518,0.00360474,0.00421677,0.00486007
748,0.935,isoleucine,isoleucine,isoleucine,,0.935,0.945,0.0029346,0.00335746,0.00398439,0.00312949,0.00362159,0.00398878,0.00316066,0.00368944,0.0040121,0.00300826,0.00317937,0.00384231,0.0031527,0.00343675,0.0039884,0.00292628,0.00329286,0.00374641,0.00308797,0.00343603,0.0041252,0.00281408,0.00333915,0.00379345,0.00311031,0.00338905,0.00390178,0.00295285,0.00331265,0.00351959,0.00339009,0.00371437,0.00386613,0.00321931,0.0037185,0.00425447,0.00323775,0.00359825,0.00412626,0.0031464,0.00359795,0.0039743,0.00331123,0.00384873,0.0039872,0.00320158,0.00350287,0.00365588,0.00312377,0.00383481,0.00426163
750,0.915,U33,U33,Butyrate,,0.885,0.915,0.00308512,0.00344506,0.00359191,0.00309211,0.00339131,0.00380327,0.00306382,0.00354236,0.00371269,0.00320954,0.0033493,0.00354349,0.00341901,0.00351277,0.00354759,0.00290948,0.0034744,0.00332188,0.00327572,0.00333556,0.00392825,0.00320294,0.00358483,0.00385668,0.00300011,0.00345778,0.00353699,0.00311309,0.00339976,0.00348833,0.00310468,0.00376775,0.00382398,0.00317839,0.00355425,0.00382116,0.003239,0.00349425,0.00368607,0.00315093,0.00369602,0.00378011,0.00334406,0.00369388,0.00370773,0.00324771,0.0036516,0.0036301,0.00321051,0.00380468,0.00386589
751,0.905,U34,U34,Butyrate,,0.885,0.915,0.00529746,0.00501542,0.00465694,0.00435767,0.00294898,0.00417405,0.0048061,0.00394612,0.00458005,0.00526542,0.00466502,0.00544542,0.00516588,0.00485551,0.00483484,0.00434112,0.00459644,0.00471886,0.00485627,0.00356698,0.00494735,0.00569933,0.00443892,0.00537243,0.0038449,0.00464872,0.00555537,0.00507184,0.00480645,0.00694895,0.00369687,0.00494223,0.00453403,0.00416601,0.00418622,0.00470259,0.00507278,0.00398162,0.00462552,0.00461144,0.0045955,0.00464943,0.00471953,0.00437054,0.00466116,0.0045213,0.0048086,0.00496062,0.00505632,0.00462049,0.00516582
752,0.895,U35,U35,Butyrate,,0.885,0.915,0.0082359,0.0069288,0.00608915,0.00580007,0.00283157,0.00490986,0.00689047,0.00446649,0.00569017,0.00760511,0.00608712,0.00776853,0.00738606,0.0064097,0.00672884,0.0062598,0.00576848,0.00641566,0.00655008,0.00405011,0.00644595,0.00847561,0.00537275,0.00705999,0.00515921,0.00606838,0.00806753,0.00704526,0.00637386,0.01092806,0.00463459,0.00621666,0.00551544,0.00579676,0.00512917,0.006031,0.00709009,0.00467871,0.005875,0.0063226,0.00555407,0.00574251,0.00660573,0.00532424,0.00606946,0.00634265,0.00609588,0.0065263,0.00788136,0.00592613,0.00712804
